,id,acct,url,created_at,followers_count,following_count,statuses_count,last_status_at,instance
1142,108440085737885433,cfrauenberger,https://hci.social/@cfrauenberger,2022-06-08T00:00:00.000Z,187,99,52,2023-11-15,https://hci.social/
1143,108238329972013885,evgeny,https://hci.social/@evgeny,2022-05-03T00:00:00.000Z,104,225,27,2023-10-30,https://hci.social/
1144,108281727134166790,oulasvirta,https://hci.social/@oulasvirta,2022-05-11T00:00:00.000Z,141,73,7,2023-04-21,https://hci.social/
1145,109422448152419358,shrutiphadke,https://hci.social/@shrutiphadke,2022-11-28T00:00:00.000Z,6,25,0,,https://hci.social/
1146,109523540144379772,kaglinka,https://hci.social/@kaglinka,2022-12-16T00:00:00.000Z,192,198,7,2023-10-05,https://hci.social/
1147,109246687291782999,hanlin,https://hci.social/@hanlin,2022-10-28T00:00:00.000Z,85,45,7,2023-02-02,https://hci.social/
1148,108295900253586397,bretthalperin,https://hci.social/@bretthalperin,2022-05-13T00:00:00.000Z,114,94,8,2023-09-18,https://hci.social/
1149,109340720554149337,adarshmathew,https://hci.social/@adarshmathew,2022-11-14T00:00:00.000Z,7,118,75,2023-07-24,https://hci.social/
1150,109385105258923445,joytrek,https://hci.social/@joytrek,2022-11-22T00:00:00.000Z,190,455,1061,2023-11-17,https://hci.social/
1151,109286840729500662,spencer,https://hci.social/@spencer,2022-11-04T00:00:00.000Z,27,34,7,2022-12-16,https://hci.social/
1152,109348843240162985,sabid,https://hci.social/@sabid,2022-11-15T00:00:00.000Z,8,10,2,2023-03-07,https://hci.social/
1153,109258347282856388,dougzytko,https://hci.social/@dougzytko,2022-10-30T00:00:00.000Z,41,32,23,2023-09-11,https://hci.social/
1154,109302595432773994,yoonseo,https://hci.social/@yoonseo,2022-11-07T00:00:00.000Z,14,19,1,2022-11-07,https://hci.social/
1155,109305260467819208,paul,https://hci.social/@paul,2022-11-08T00:00:00.000Z,25,101,0,,https://hci.social/
1156,108297929070016612,hyeonggeun,https://hci.social/@hyeonggeun,2022-05-14T00:00:00.000Z,13,21,1,2022-11-18,https://hci.social/
1157,108283431161784577,nikola_banovic,https://hci.social/@nikola_banovic,2022-05-11T00:00:00.000Z,44,32,2,2022-11-28,https://hci.social/
1158,108281821299965850,haesookim,https://hci.social/@haesookim,2022-05-11T00:00:00.000Z,58,61,75,2023-07-03,https://hci.social/
1159,109276191127459822,viktoriaPammerSchindler,https://hci.social/@viktoriaPammerSchindler,2022-11-02T00:00:00.000Z,58,44,118,2023-11-16,https://hci.social/
1160,108285537936759519,thebigfiveone,https://hci.social/@thebigfiveone,2022-05-11T00:00:00.000Z,10,12,1,2022-05-12,https://hci.social/
1161,108291506985456255,annabelrothschild,https://hci.social/@annabelrothschild,2022-05-12T00:00:00.000Z,93,152,25,2023-10-10,https://hci.social/
1162,108294786952768544,cmaclell,https://hci.social/@cmaclell,2022-05-13T00:00:00.000Z,10,14,2,2022-11-07,https://hci.social/
1163,108294815252366120,anind,https://hci.social/@anind,2022-05-13T00:00:00.000Z,23,12,0,,https://hci.social/
1164,108231476024548669,ourhcicommunity,https://hci.social/@ourhcicommunity,2022-05-02T00:00:00.000Z,24,0,0,,https://hci.social/
1165,109346245924080620,acmiui,https://hci.social/@acmiui,2022-11-15T00:00:00.000Z,80,22,13,2023-11-08,https://hci.social/
1166,108295807413510958,nic,https://hci.social/@nic,2022-05-13T00:00:00.000Z,69,64,0,,https://hci.social/
1167,109309524454202764,vlevesque,https://hci.social/@vlevesque,2022-11-08T00:00:00.000Z,8,17,0,,https://hci.social/
1168,109300614052171791,pefortin,https://hci.social/@pefortin,2022-11-07T00:00:00.000Z,38,47,10,2022-11-25,https://hci.social/
1169,109288611572157428,alexmazursky,https://hci.social/@alexmazursky,2022-11-05T00:00:00.000Z,73,122,4,2022-11-29,https://hci.social/
1170,109276959697469977,xjasminelu,https://hci.social/@xjasminelu,2022-11-03T00:00:00.000Z,30,69,5,2023-08-24,https://hci.social/
1171,109320893414808666,raphaelkim,https://hci.social/@raphaelkim,2022-11-10T00:00:00.000Z,16,28,0,,https://hci.social/
1172,109308516017538203,antoine,https://hci.social/@antoine,2022-11-08T00:00:00.000Z,35,83,48,2023-08-28,https://hci.social/
1173,109262469624959505,stevenhouben,https://hci.social/@stevenhouben,2022-10-31T00:00:00.000Z,124,178,5,2023-01-29,https://hci.social/
1174,108286682469332694,johann,https://hci.social/@johann,2022-05-12T00:00:00.000Z,50,104,6,2023-03-01,https://hci.social/
1175,109300396523232679,SunnyYaying,https://hci.social/@SunnyYaying,2022-11-07T00:00:00.000Z,27,77,6,2022-11-28,https://hci.social/
1176,108293512936426465,ham,https://hci.social/@ham,2022-05-13T00:00:00.000Z,20,29,2,2023-02-19,https://hci.social/
1177,108290387204655133,katherine,https://hci.social/@katherine,2022-05-12T00:00:00.000Z,129,40,1,2022-05-12,https://hci.social/
1178,108291883018850989,sfollmer,https://hci.social/@sfollmer,2022-05-13T00:00:00.000Z,19,3,0,,https://hci.social/
1179,108280693640020537,idontreallydo,https://hci.social/@idontreallydo,2022-05-11T00:00:00.000Z,43,22,110,2022-11-17,https://hci.social/
1180,108292948019597276,younghokim,https://hci.social/@younghokim,2022-05-13T00:00:00.000Z,28,35,7,2023-03-09,https://hci.social/
1181,108280689860577763,sangwook,https://hci.social/@sangwook,2022-05-11T00:00:00.000Z,11,9,2,2022-05-25,https://hci.social/
1182,108282981322472214,anhong,https://hci.social/@anhong,2022-05-11T00:00:00.000Z,37,17,0,2022-05-11,https://hci.social/
1183,108280684391593963,johnr0hol,https://hci.social/@johnr0hol,2022-05-11T00:00:00.000Z,27,25,0,,https://hci.social/
1184,108280649595299402,khw,https://hci.social/@khw,2022-05-11T00:00:00.000Z,14,19,2,2023-01-03,https://hci.social/
1185,109309385218199310,jbragg,https://hci.social/@jbragg,2022-11-08T00:00:00.000Z,7,6,0,,https://hci.social/
1186,108329837507069015,nouran,https://hci.social/@nouran,2022-05-19T00:00:00.000Z,26,75,0,,https://hci.social/
1187,108295519053079548,Pao,https://hci.social/@Pao,2022-05-13T00:00:00.000Z,20,27,0,,https://hci.social/
1188,109449869440749366,uxHH,https://hci.social/@uxHH,2022-12-03T00:00:00.000Z,114,99,20,2023-09-26,https://hci.social/
1189,109275791512962329,sarahgilbert,https://hci.social/@sarahgilbert,2022-11-02T00:00:00.000Z,545,149,243,2023-11-18,https://hci.social/
1190,109922322798915437,joshua_paup,https://hci.social/@joshua_paup,2023-02-24T00:00:00.000Z,11,14,1,2023-09-28,https://hci.social/
1191,110177831155715121,radicalaipod,https://hci.social/@radicalaipod,2023-04-11T00:00:00.000Z,177,21,2,2023-08-21,https://hci.social/
1192,109286025352911249,chrisamaphone,https://hci.social/@chrisamaphone,2022-11-04T00:00:00.000Z,1717,677,5440,2023-11-19,https://hci.social/
1193,110222883755242194,maxim,https://hci.social/@maxim,2023-04-19T00:00:00.000Z,8,5,7,2023-04-20,https://hci.social/
1194,109247424029881741,alark,https://hci.social/@alark,2022-10-28T00:00:00.000Z,6,21,0,,https://hci.social/
1195,109681449571519713,chat,https://hci.social/@chat,2023-01-13T00:00:00.000Z,31,17,15,2023-10-19,https://hci.social/
1196,109281178778900911,peterpur,https://hci.social/@peterpur,2022-11-03T00:00:00.000Z,516,30,475,2023-11-18,https://hci.social/
1197,109480826351230123,shaunkane,https://hci.social/@shaunkane,2022-12-09T00:00:00.000Z,35,102,0,,https://hci.social/
1198,109361221296409077,acm_creativitycognition,https://hci.social/@acm_creativitycognition,2022-11-17T00:00:00.000Z,135,10,29,2023-10-24,https://hci.social/
1199,109310272002986456,cwodtke,https://hci.social/@cwodtke,2022-11-08T00:00:00.000Z,589,376,772,2023-06-03,https://hci.social/
1200,109270860674137890,ricarose,https://hci.social/@ricarose,2022-11-01T00:00:00.000Z,130,96,24,2023-10-30,https://hci.social/
1201,109537382642580478,catiembaker,https://hci.social/@catiembaker,2022-12-18T00:00:00.000Z,9,28,0,,https://hci.social/
1202,109297792458785736,wendynorris,https://hci.social/@wendynorris,2022-11-06T00:00:00.000Z,17,17,1,2022-12-16,https://hci.social/
1203,109366318774647175,jeff,https://hci.social/@jeff,2022-11-18T00:00:00.000Z,68,4,1,2022-11-25,https://hci.social/
1204,109383651169515090,DavLedo,https://hci.social/@DavLedo,2022-11-21T00:00:00.000Z,51,36,1,2022-11-25,https://hci.social/
1205,109386602750211156,ebuie,https://hci.social/@ebuie,2022-11-22T00:00:00.000Z,21,44,5,2022-11-23,https://hci.social/
1206,109378596736007724,jessica,https://hci.social/@jessica,2022-11-20T00:00:00.000Z,13,18,0,,https://hci.social/
1207,109268348036862706,tobiaslanglotz,https://hci.social/@tobiaslanglotz,2022-11-01T00:00:00.000Z,40,44,7,2023-04-04,https://hci.social/
1208,109364744022377410,vijay,https://hci.social/@vijay,2022-11-18T00:00:00.000Z,89,120,5,2023-08-08,https://hci.social/
1209,109345279389294054,xpu,https://hci.social/@xpu,2022-11-15T00:00:00.000Z,44,73,0,,https://hci.social/
1210,109334134518865937,Ruthef,https://hci.social/@Ruthef,2022-11-13T00:00:00.000Z,138,9,0,,https://hci.social/
1211,109255128124796241,oshaer,https://hci.social/@oshaer,2022-10-30T00:00:00.000Z,33,52,2,2022-11-20,https://hci.social/
1212,108671560839858743,rhoyle,https://hci.social/@rhoyle,2022-07-19T00:00:00.000Z,20,31,3,2023-08-16,https://hci.social/
1213,109303562039907847,kevinl,https://hci.social/@kevinl,2022-11-07T00:00:00.000Z,4,0,0,,https://hci.social/
1214,109303908219234336,cperin,https://hci.social/@cperin,2022-11-07T00:00:00.000Z,10,14,0,,https://hci.social/
1215,109303334928107154,cholz,https://hci.social/@cholz,2022-11-07T00:00:00.000Z,16,15,0,,https://hci.social/
1216,109303145740409613,mirad,https://hci.social/@mirad,2022-11-07T00:00:00.000Z,6,9,0,,https://hci.social/
1217,109294294913002904,lumbroso,https://hci.social/@lumbroso,2022-11-06T00:00:00.000Z,18,17,17,2022-12-19,https://hci.social/
1218,108323243983410861,kathringerling,https://hci.social/@kathringerling,2022-05-18T00:00:00.000Z,230,176,21,2023-11-16,https://hci.social/
1219,109281796082733867,scottbateman,https://hci.social/@scottbateman,2022-11-03T00:00:00.000Z,36,57,1,2022-11-06,https://hci.social/
1220,108331017431124157,sarahmorrisonsmith,https://hci.social/@sarahmorrisonsmith,2022-05-19T00:00:00.000Z,20,17,10,2023-06-20,https://hci.social/
1221,109275546743988716,airi_,https://hci.social/@airi_,2022-11-02T00:00:00.000Z,132,185,5,2023-10-02,https://hci.social/
1222,109248466682691679,ricksva,https://hci.social/@ricksva,2022-10-28T00:00:00.000Z,285,557,405,2023-11-10,https://hci.social/
1223,108294232371689285,profdancy,https://hci.social/@profdancy,2022-05-13T00:00:00.000Z,68,23,7,2022-12-10,https://hci.social/
1224,109259268000145507,kylethayer,https://hci.social/@kylethayer,2022-10-30T00:00:00.000Z,250,786,2608,2023-11-19,https://hci.social/
1225,108291408370822972,adamperer,https://hci.social/@adamperer,2022-05-12T00:00:00.000Z,79,68,12,2023-10-23,https://hci.social/
1226,109253931038230175,dtosca,https://hci.social/@dtosca,2022-10-29T00:00:00.000Z,62,101,75,2023-10-27,https://hci.social/
1227,109249587069859571,difrad,https://hci.social/@difrad,2022-10-29T00:00:00.000Z,92,484,290,2023-11-18,https://hci.social/
1228,109249518356791972,entist,https://hci.social/@entist,2022-10-29T00:00:00.000Z,4,12,0,,https://hci.social/
1229,109243659490745768,catvajiac,https://hci.social/@catvajiac,2022-10-28T00:00:00.000Z,45,41,1,2022-10-28,https://hci.social/
1230,108357904034860606,katjesjes,https://hci.social/@katjesjes,2022-05-24T00:00:00.000Z,93,189,3,2023-09-26,https://hci.social/
1231,108281212230792708,yyyuan,https://hci.social/@yyyuan,2022-05-11T00:00:00.000Z,13,15,0,2022-11-05,https://hci.social/
1232,109291369766733055,krischi,https://hci.social/@krischi,2022-11-05T00:00:00.000Z,72,48,41,2022-11-23,https://hci.social/
1233,108291897693377387,alonzo,https://hci.social/@alonzo,2022-05-13T00:00:00.000Z,10,18,1,2022-05-13,https://hci.social/
1234,108282295349569240,basil,https://hci.social/@basil,2022-05-11T00:00:00.000Z,14,63,13,2023-06-23,https://hci.social/
1235,108282121554083968,chris,https://hci.social/@chris,2022-05-11T00:00:00.000Z,12,10,0,,https://hci.social/
1236,108281401375274169,greenina,https://hci.social/@greenina,2022-05-11T00:00:00.000Z,9,7,0,,https://hci.social/
1237,108280830834549561,hyeonsu,https://hci.social/@hyeonsu,2022-05-11T00:00:00.000Z,8,10,0,,https://hci.social/
1238,108285505328159240,utkarshdwivedi,https://hci.social/@utkarshdwivedi,2022-05-11T00:00:00.000Z,7,14,0,,https://hci.social/
1239,111188368287576458,chandni,https://hci.social/@chandni,2023-10-06T00:00:00.000Z,1,5,0,,https://hci.social/
1240,111177223756259968,pat_piedade,https://hci.social/@pat_piedade,2023-10-04T00:00:00.000Z,1,0,0,,https://hci.social/
1241,109522004086526441,marcello3d,https://hci.social/@marcello3d,2022-12-16T00:00:00.000Z,34,132,263,2023-11-18,https://hci.social/
1242,109246770349588303,alico,https://hci.social/@alico,2022-10-28T00:00:00.000Z,14,44,6,2023-08-09,https://hci.social/
1243,109295491371229479,kand,https://hci.social/@kand,2022-11-06T00:00:00.000Z,109,135,120,2023-11-07,https://hci.social/
1244,109326896069618660,br,https://hci.social/@br,2022-11-11T00:00:00.000Z,27,91,55,2023-11-17,https://hci.social/
1245,109671059029814045,group,https://hci.social/@group,2023-01-11T00:00:00.000Z,43,2,2,2023-05-08,https://hci.social/
1246,109320128162206517,duri,https://hci.social/@duri,2022-11-10T00:00:00.000Z,13,23,1,2022-12-19,https://hci.social/
1247,109296871161211195,derekreilly,https://hci.social/@derekreilly,2022-11-06T00:00:00.000Z,60,144,147,2023-11-06,https://hci.social/
1248,109423211012409734,hyeonsukang,https://hci.social/@hyeonsukang,2022-11-28T00:00:00.000Z,8,43,0,,https://hci.social/
1249,109504184849190222,SPEX_lab,https://hci.social/@SPEX_lab,2022-12-13T00:00:00.000Z,23,5,9,2023-09-14,https://hci.social/
1250,109467229458219426,chiplay,https://hci.social/@chiplay,2022-12-06T00:00:00.000Z,92,9,39,2023-10-13,https://hci.social/
1251,108609390260130507,johnnyvenom,https://hci.social/@johnnyvenom,2022-07-08T00:00:00.000Z,133,270,54,2023-07-14,https://hci.social/
1252,109433481272294665,jacome,https://hci.social/@jacome,2022-11-30T00:00:00.000Z,2,0,0,,https://hci.social/
1253,109291119743420245,charles,https://hci.social/@charles,2022-11-05T00:00:00.000Z,118,171,65,2023-05-25,https://hci.social/
1254,108292091432856568,jmissig,https://hci.social/@jmissig,2022-05-13T00:00:00.000Z,236,92,195,2023-11-15,https://hci.social/
1255,109380117985025841,jnz,https://hci.social/@jnz,2022-11-21T00:00:00.000Z,5,16,1,2022-11-29,https://hci.social/
1256,109377379843690151,udilumnitz,https://hci.social/@udilumnitz,2022-11-20T00:00:00.000Z,1,26,0,,https://hci.social/
1257,109376977929065344,yanchenvt,https://hci.social/@yanchenvt,2022-11-20T00:00:00.000Z,14,26,2,2023-10-12,https://hci.social/
1258,109283219911464922,ecm_mscs,https://hci.social/@ecm_mscs,2022-11-04T00:00:00.000Z,4,39,0,,https://hci.social/
1259,109362306779560694,stefania,https://hci.social/@stefania,2022-11-18T00:00:00.000Z,307,0,0,,https://hci.social/
1260,109249593765746106,jr,https://hci.social/@jr,2022-10-29T00:00:00.000Z,80,231,40,2023-08-02,https://hci.social/
1261,109305552576445542,mluria,https://hci.social/@mluria,2022-11-08T00:00:00.000Z,70,37,11,2023-08-16,https://hci.social/
1262,109362332319598452,sree,https://hci.social/@sree,2022-11-18T00:00:00.000Z,29,35,0,2023-01-08,https://hci.social/
1263,108743164296592696,pysh,https://hci.social/@pysh,2022-07-31T00:00:00.000Z,3,6,0,,https://hci.social/
1264,109371188480032145,aminHMarani,https://hci.social/@aminHMarani,2022-11-19T00:00:00.000Z,3,16,0,,https://hci.social/
1265,109365307491071199,rachaelgarrett,https://hci.social/@rachaelgarrett,2022-11-18T00:00:00.000Z,5,3,0,,https://hci.social/
1266,109364985334166453,a_swearngin,https://hci.social/@a_swearngin,2022-11-18T00:00:00.000Z,5,10,0,,https://hci.social/
1267,109302104569352815,mres,https://hci.social/@mres,2022-11-07T00:00:00.000Z,65,1,0,,https://hci.social/
1268,109362237286967557,santacalculus,https://hci.social/@santacalculus,2022-11-18T00:00:00.000Z,19,13,1,2022-11-18,https://hci.social/
1269,109357501168124817,samlau,https://hci.social/@samlau,2022-11-17T00:00:00.000Z,5,9,0,,https://hci.social/
1270,109348486787892352,ajenk,https://hci.social/@ajenk,2022-11-15T00:00:00.000Z,60,47,11,2022-11-26,https://hci.social/
1271,109307836386103441,ragangloverrijkse,https://hci.social/@ragangloverrijkse,2022-11-08T00:00:00.000Z,27,49,14,2022-12-22,https://hci.social/
1272,109331453998993140,ianarawjo,https://hci.social/@ianarawjo,2022-11-12T00:00:00.000Z,132,98,81,2023-11-17,https://hci.social/
1273,109339707166835245,alexcabral,https://hci.social/@alexcabral,2022-11-14T00:00:00.000Z,17,41,29,2023-02-26,https://hci.social/
1274,109337612351196917,sywei07,https://hci.social/@sywei07,2022-11-13T00:00:00.000Z,18,61,23,2023-05-14,https://hci.social/
1275,109283854827451309,arnav,https://hci.social/@arnav,2022-11-04T00:00:00.000Z,14,66,0,,https://hci.social/
1276,109321110457300580,lxieyang,https://hci.social/@lxieyang,2022-11-10T00:00:00.000Z,11,18,3,2023-02-12,https://hci.social/
1277,109313741356116083,kirankappeler,https://hci.social/@kirankappeler,2022-11-09T00:00:00.000Z,110,69,9,2023-01-20,https://hci.social/
1278,109306399813302401,bryanwang,https://hci.social/@bryanwang,2022-11-08T00:00:00.000Z,4,9,0,,https://hci.social/
1279,109305939757540615,interfaceaddict,https://hci.social/@interfaceaddict,2022-11-08T00:00:00.000Z,50,59,30,2023-09-14,https://hci.social/
1280,109299936299909395,sarahwebber,https://hci.social/@sarahwebber,2022-11-07T00:00:00.000Z,137,164,27,2023-05-01,https://hci.social/
1281,109296432352177807,jin_lc_guo,https://hci.social/@jin_lc_guo,2022-11-06T00:00:00.000Z,19,51,4,2023-10-17,https://hci.social/
1282,109294231407919585,popux,https://hci.social/@popux,2022-11-06T00:00:00.000Z,4,5,1,2022-11-06,https://hci.social/
1283,109293158840427651,ellali,https://hci.social/@ellali,2022-11-05T00:00:00.000Z,23,80,1,2022-11-18,https://hci.social/
1284,109290386057295877,omarrr,https://hci.social/@omarrr,2022-11-05T00:00:00.000Z,2,15,0,,https://hci.social/
1285,109292193545233343,FranciscoRaulOrtega,https://hci.social/@FranciscoRaulOrtega,2022-11-05T00:00:00.000Z,16,18,27,2022-12-09,https://hci.social/
1286,109288378899101481,timchen,https://hci.social/@timchen,2022-11-05T00:00:00.000Z,5,42,1,2022-11-07,https://hci.social/
1287,109288484565808884,chrisparnin,https://hci.social/@chrisparnin,2022-11-05T00:00:00.000Z,126,111,116,2023-08-26,https://hci.social/
1288,109279922921495057,lucvanderzandt,https://hci.social/@lucvanderzandt,2022-11-03T00:00:00.000Z,50,83,84,2023-10-28,https://hci.social/
1289,109283683613152354,mairin,https://hci.social/@mairin,2022-11-04T00:00:00.000Z,9,2,4,2022-11-06,https://hci.social/
1290,109275110217837399,mottelson,https://hci.social/@mottelson,2022-11-02T00:00:00.000Z,18,54,0,,https://hci.social/
1291,108291978222356024,coxavalgus,https://hci.social/@coxavalgus,2022-05-13T00:00:00.000Z,79,105,248,2023-07-05,https://hci.social/
1292,108291284133279142,ThomasLaToza,https://hci.social/@ThomasLaToza,2022-05-12T00:00:00.000Z,122,201,2,2022-12-23,https://hci.social/
1293,108285558049650677,EmadAghayi,https://hci.social/@EmadAghayi,2022-05-11T00:00:00.000Z,22,22,123,2023-07-29,https://hci.social/
1294,108285395091589420,priyan,https://hci.social/@priyan,2022-05-11T00:00:00.000Z,11,11,1,2023-08-25,https://hci.social/
1295,108285424167487793,shirinfeiz,https://hci.social/@shirinfeiz,2022-05-11T00:00:00.000Z,12,20,0,,https://hci.social/
1296,108280834472844252,TamilSelvan,https://hci.social/@TamilSelvan,2022-05-11T00:00:00.000Z,9,34,0,,https://hci.social/
1297,108280802989861879,shiran,https://hci.social/@shiran,2022-05-11T00:00:00.000Z,10,7,3,2022-07-13,https://hci.social/
1298,109309230422905830,flarion,https://hci.social/@flarion,2022-11-08T00:00:00.000Z,113,89,231,2023-11-14,https://hci.social/
1299,109378992255331681,yongquanhu,https://hci.social/@yongquanhu,2022-11-21T00:00:00.000Z,10,38,14,2023-09-09,https://hci.social/
1300,109385834474271752,augmented,https://hci.social/@augmented,2022-11-22T00:00:00.000Z,13,2,1,2022-11-22,https://hci.social/
1301,109247203894372980,eharp,https://hci.social/@eharp,2022-10-28T00:00:00.000Z,18,29,2,2023-02-21,https://hci.social/
1302,109293697532436698,lea,https://hci.social/@lea,2022-11-05T00:00:00.000Z,58,28,45,2023-10-31,https://hci.social/
1303,109244604061949769,oshratayalon,https://hci.social/@oshratayalon,2022-10-28T00:00:00.000Z,15,73,21,2023-03-30,https://hci.social/
1304,109435789444547632,annafang,https://hci.social/@annafang,2022-12-01T00:00:00.000Z,12,19,3,2023-03-01,https://hci.social/
1305,108297177894645693,brennanjones,https://hci.social/@brennanjones,2022-05-13T00:00:00.000Z,48,118,1,2022-12-18,https://hci.social/
1306,109512576048697178,mamykina,https://hci.social/@mamykina,2022-12-14T00:00:00.000Z,8,20,0,,https://hci.social/
1307,109480199626862687,paulo_fcarvalho,https://hci.social/@paulo_fcarvalho,2022-12-08T00:00:00.000Z,26,48,0,,https://hci.social/
1308,109467641225824373,verena_distler,https://hci.social/@verena_distler,2022-12-06T00:00:00.000Z,97,210,10,2023-11-07,https://hci.social/
1309,109453142715366425,norakmcdonald,https://hci.social/@norakmcdonald,2022-12-04T00:00:00.000Z,10,8,1,2022-12-04,https://hci.social/
1310,109445090500121575,mkaur,https://hci.social/@mkaur,2022-12-02T00:00:00.000Z,11,23,10,2023-10-26,https://hci.social/
1311,109424675764302430,encodedgeek,https://hci.social/@encodedgeek,2022-11-29T00:00:00.000Z,7,32,1,2023-10-01,https://hci.social/
1312,109428188118979689,franky,https://hci.social/@franky,2022-11-29T00:00:00.000Z,8,9,0,,https://hci.social/
1313,109416373668344937,wendykellogg,https://hci.social/@wendykellogg,2022-11-27T00:00:00.000Z,7,5,1,2022-11-27,https://hci.social/
1314,109416886272714382,weixulu,https://hci.social/@weixulu,2022-11-27T00:00:00.000Z,8,26,13,2023-10-20,https://hci.social/
1315,109381876988170278,sonia,https://hci.social/@sonia,2022-11-21T00:00:00.000Z,19,36,0,,https://hci.social/
1316,109381933817183657,choruslab,https://hci.social/@choruslab,2022-11-21T00:00:00.000Z,4,8,0,,https://hci.social/
1317,109367202126424699,DrSanchariDas,https://hci.social/@DrSanchariDas,2022-11-18T00:00:00.000Z,22,60,0,,https://hci.social/
1318,109243798047237450,julie,https://hci.social/@julie,2022-10-28T00:00:00.000Z,54,64,4,2023-04-07,https://hci.social/
1319,108329702213205943,longjieguo,https://hci.social/@longjieguo,2022-05-19T00:00:00.000Z,11,47,0,2023-04-25,https://hci.social/
1320,109311083585260134,denae,https://hci.social/@denae,2022-11-09T00:00:00.000Z,90,15,1,2022-11-09,https://hci.social/
1321,109303846128695645,afsanehrazi,https://hci.social/@afsanehrazi,2022-11-07T00:00:00.000Z,35,19,4,2023-07-27,https://hci.social/
1322,109283765186390764,asarif,https://hci.social/@asarif,2022-11-04T00:00:00.000Z,51,47,14,2023-01-02,https://hci.social/
1323,109282731131390899,Katelyncmorrison,https://hci.social/@Katelyncmorrison,2022-11-04T00:00:00.000Z,29,56,9,2022-12-21,https://hci.social/
1324,108281369727887633,yihaopeng,https://hci.social/@yihaopeng,2022-05-11T00:00:00.000Z,19,20,49,2023-11-08,https://hci.social/
1325,108442954495049327,cgaerig,https://hci.social/@cgaerig,2022-06-08T00:00:00.000Z,5,20,0,,https://hci.social/
1326,108448252785441968,tisay,https://hci.social/@tisay,2022-06-09T00:00:00.000Z,4,11,0,,https://hci.social/
1327,109241467913681878,wilantgomari,https://hci.social/@wilantgomari,2022-10-27T00:00:00.000Z,20,61,48,2023-11-07,https://hci.social/
1328,108297253202435117,carlostoxtli,https://hci.social/@carlostoxtli,2022-05-13T00:00:00.000Z,13,19,0,,https://hci.social/
1329,108295661062520660,yunzhil,https://hci.social/@yunzhil,2022-05-13T00:00:00.000Z,11,10,0,,https://hci.social/
1330,108295375986881792,luzhc,https://hci.social/@luzhc,2022-05-13T00:00:00.000Z,23,23,1,2023-01-18,https://hci.social/
1331,108291161836476079,amitkparashar,https://hci.social/@amitkparashar,2022-05-12T00:00:00.000Z,6,19,0,,https://hci.social/
1332,108294603832726890,craig,https://hci.social/@craig,2022-05-13T00:00:00.000Z,34,40,8,2022-11-13,https://hci.social/
1333,108291048943331040,klboyd,https://hci.social/@klboyd,2022-05-12T00:00:00.000Z,36,41,5,2023-01-10,https://hci.social/
1334,108285378001857135,corifaklaris,https://hci.social/@corifaklaris,2022-05-11T00:00:00.000Z,1,0,0,,https://hci.social/
1335,108282396254515498,iachounta,https://hci.social/@iachounta,2022-05-11T00:00:00.000Z,31,32,4,2022-11-04,https://hci.social/
1336,108239950886587616,depthness,https://hci.social/@depthness,2022-05-03T00:00:00.000Z,1,0,3,2022-05-03,https://hci.social/
1337,108280695657674340,haden,https://hci.social/@haden,2022-05-11T00:00:00.000Z,1,0,1,2022-05-11,https://hci.social/
1338,109540871817651023,cmudig,https://hci.social/@cmudig,2022-12-19T00:00:00.000Z,86,6,6,2023-10-22,https://hci.social/
1339,109526831708137516,zyrcant,https://hci.social/@zyrcant,2022-12-17T00:00:00.000Z,16,37,5,2022-12-21,https://hci.social/
1340,108295917711780000,julia,https://hci.social/@julia,2022-05-13T00:00:00.000Z,15,12,0,,https://hci.social/
1341,108281272957502394,joseph,https://hci.social/@joseph,2022-05-11T00:00:00.000Z,48,34,12,2023-05-11,https://hci.social/
1342,108334964435491252,sabbir,https://hci.social/@sabbir,2022-05-20T00:00:00.000Z,4,5,0,,https://hci.social/
1343,108314106935755255,gnelson,https://hci.social/@gnelson,2022-05-16T00:00:00.000Z,13,19,0,,https://hci.social/
1344,108292694785471021,FranciscoCastro,https://hci.social/@FranciscoCastro,2022-05-13T00:00:00.000Z,4,8,0,,https://hci.social/
1345,108296498485280015,saviaga,https://hci.social/@saviaga,2022-05-13T00:00:00.000Z,10,19,0,,https://hci.social/
1346,109479743820574073,alexleavitt,https://hci.social/@alexleavitt,2022-12-08T00:00:00.000Z,89,103,1,2023-02-03,https://hci.social/
1347,108281249828953438,diptodas,https://hci.social/@diptodas,2022-05-11T00:00:00.000Z,22,46,4,2023-08-29,https://hci.social/
1348,108284130046292271,hyunggu,https://hci.social/@hyunggu,2022-05-11T00:00:00.000Z,1,1,1,2022-05-11,https://hci.social/
1349,108238271222469930,xiang,https://hci.social/@xiang,2022-05-03T00:00:00.000Z,51,79,11,2023-01-22,https://hci.social/
1350,109286643377091330,tichungcheng,https://hci.social/@tichungcheng,2022-11-04T00:00:00.000Z,13,44,0,,https://hci.social/
1351,109310294394541432,brimci,https://hci.social/@brimci,2022-11-08T00:00:00.000Z,1,40,0,,https://hci.social/
1352,109332435257549623,singhanj,https://hci.social/@singhanj,2022-11-12T00:00:00.000Z,23,67,0,,https://hci.social/
1353,109243843224705792,greg,https://hci.social/@greg,2022-10-28T00:00:00.000Z,12,26,1,2022-12-22,https://hci.social/
1354,108281110817997183,smus,https://hci.social/@smus,2022-05-11T00:00:00.000Z,12,11,1,2022-11-06,https://hci.social/
